25600.0	0.0042	0.9651397724218261	0.034860227578173995	1197.907058218105	2386350.0442769146	1	642.2160421346284
25600.0	0.0042	0.9556217179740486	0.04437828202595141	1144.6683865033149	2280535.19785503	1	618.3655006581995
25600.0	0.0042	0.94574628378422	0.05425371621578	1097.2869486444117	2186320.602350162	1	596.600115969879
25600.0	0.0042	0.9354929566345009	0.06450704336549903	1054.6114944640235	2101415.7948927283	1	576.5419293476886
25600.0	0.0042	0.9248396227680669	0.07516037723193324	1015.9351667100599	2024414.3776092336	1	557.9404275508882
25600.0	0.004073684210526315	0.9651397724218261	0.034860227578173995	1197.9160032033476	2460848.757438124	1	642.3468055671617
25600.0	0.004073684210526315	0.9556217179740486	0.04437828202595141	1144.6793758090553	2351743.504711106	1	618.4954679793047
25600.0	0.004073684210526315	0.94574628378422	0.05425371621578	1097.3001302116065	2254598.7326063286	1	596.7291586797762
25600.0	0.004073684210526315	0.9354929566345009	0.06450704336549903	1054.626336676372	2167051.1901242714	1	576.6696973348826
25600.0	0.004073684210526315	0.9248396227680669	0.07516037723193324	1015.9522765484559	2087652.9898690844	1	558.0668362622183
25600.0	0.003947368421052632	0.9651397724218261	0.034860227578173995	1197.9250979619114	2540147.9775364716	1	642.4858872859977
25600.0	0.003947368421052632	0.9556217179740486	0.04437828202595141	1144.6909975862359	2427541.875121792	1	618.6337957783753
25600.0	0.003947368421052632	0.94574628378422	0.05425371621578	1097.314215747726	2327279.1079719346	1	596.8665410028959
25600.0	0.003947368421052632	0.9354929566345009	0.06450704336549903	1054.7566301165957	2237162.41724846	1	576.8356821774513
25600.0	0.003947368421052632	0.9248396227680669	0.07516037723193324	1015.9705068625061	2154970.016869832	1	558.2014192220147
25600.0	0.0038210526315789473	0.9651397724218261	0.034860227578173995	1197.9351510130782	2624728.892478835	1	642.6343214593742
25600.0	0.0038210526315789473	0.9556217179740486	0.04437828202595141	1144.7034508353881	2508389.201261145	1	618.7813546702231
25600.0	0.0038210526315789473	0.94574628378422	0.05425371621578	1097.3289834421369	2404800.983320052	1	597.0130156667425
25600.0	0.0038210526315789473	0.9354929566345009	0.06450704336549903	1054.7738682802717	2311694.5098177837	1	576.9808856520256
25600.0	0.0038210526315789473	0.9248396227680669	0.07516037723193324	1015.9903163608559	2226773.9171937285	1	558.3450865146978
25600.0	0.003694736842105263	0.9651397724218261	0.034860227578173995	1197.945570546799	2715135.792965528	1	642.7928975302452
25600.0	0.003694736842105263	0.9556217179740486	0.04437828202595141	1144.7163400538545	2594806.2428734316	1	618.9389745448505
25600.0	0.003694736842105263	0.94574628378422	0.05425371621578	1097.3451063240177	2487666.1651564036	1	597.1696800610965
25600.0	0.003694736842105263	0.9354929566345009	0.06450704336549903	1054.792245916707	2391363.8724279325	1	577.1360988312913
25600.0	0.003694736842105263	0.9248396227680669	0.07516037723193324	1016.0112583272501	2303527.3742703283	1	558.4986190936778
25600.0	0.003568421052631579	0.9651397724218261	0.034860227578173995	1197.957204645193	2811993.9990812144	1	642.9629081441025
25600.0	0.003568421052631579	0.9556217179740486	0.04437828202595141	1144.7306649262925	2687391.3394876737	1	619.1079789801607
25600.0	0.003568421052631579	0.94574628378422	0.05425371621578	1097.3621831853022	2576445.5359273646	1	597.3374837337618
25600.0	0.003568421052631579	0.9354929566345009	0.06450704336549903	1054.811700968466	2476720.184404776	1	577.3023468201939
25600.0	0.003568421052631579	0.9248396227680669	0.07516037723193324	1016.0332494894709	2385759.958881029	1	558.6630219789992
25600.0	0.0034421052631578948	0.9651397724218261	0.034860227578173995	1197.9688080253288	2916016.233569522	1	643.145268526066
25600.0	0.0034421052631578948	0.9556217179740486	0.04437828202595141	1144.7456046716388	2786826.917105266	1	619.2893786532809
25600.0	0.0034421052631578948	0.94574628378422	0.05425371621578	1097.3802275738149	2671795.463321672	1	597.5176402507622
25600.0	0.0034421052631578948	0.9354929566345009	0.06450704336549903	1054.8329070872028	2568396.2655995926	1	577.4810018780116
25600.0	0.0034421052631578948	0.9248396227680669	0.07516037723193324	1016.057199481349	2474082.0420406484	1	558.8397141074761
25600.0	0.0033157894736842103	0.9651397724218261	0.034860227578173995	1197.9820060076872	3028031.966175597	1	643.3418194333483
25600.0	0.0033157894736842103	0.9556217179740486	0.04437828202595141	1144.7625518222235	2893905.8507714337	1	619.4849446097516
25600.0	0.0033157894736842103	0.94574628378422	0.05425371621578	1097.5213090419204	2774782.4980294676	1	597.7433595438023
