1.369948608322179098e+04	1.082148046967647010e-03	7.976151639630711943e-01	2.023848360369072119e-01	6.427724764112888352e+02	6.631897581757850945e+06	9.810261608397508049e-01	4.026591898579950453e+02
7.672668096452590362e+03	6.874819090724575968e-04	1.217883567962146779e-01	1.217883567962186192e-01	1.764736287770140848e+02	4.413294849354680628e+06	6.698463036702129170e-02	1.004999425032311535e+02
