U	v	Z1	Z2	T	P	vf	x1	x2	y1	y2
16916.64285714286	0.001174223111111111	0.907415826749346	0.09258417325065416	788.7268313722882	5699969.907020798	1	0.49120153296956415	0.5087984670304359	0.907415826749346	0.09258417325065416
16916.64285714286	0.001174223111111111	0.8942873612123969	0.10571263878760319	764.0600868640495	5517558.335178036	1	0.4258702063958709	0.5741297936041291	0.8942873612123969	0.10571263878760319
16916.64285714286	0.001174223111111111	0.8805445432153516	0.11945545678464838	741.2838212496088	5347796.050028177	1	0.36569532768700325	0.6343046723129968	0.8805445432153516	0.11945545678464838
16916.64285714286	0.001174223111111111	0.8661432162459994	0.1338567837540006	720.1557166619334	5188841.168161654	1	0.3114088179582519	0.6885911820417481	0.8661432162459994	0.1338567837540006
16916.64285714286	0.001174223111111111	0.851034888261239	0.14896511173876117	700.4757635604648	5039140.792591267	1	0.2632840180942153	0.7367159819057847	0.851034888261239	0.14896511173876117
16916.64285714286	0.001012216	0.9651397724218261	0.034860227578173995	953.8224567931563	8033448.97150737	1	0.835760718036366	0.1642392819636341	0.9651397724218261	0.034860227578173995
16916.64285714286	0.001012216	0.9545424579891726	0.04545754201082755	913.6403591780785	7695714.248152608	1	0.771972694321154	0.22802730567884605	0.9545424579891726	0.04545754201082755
16916.64285714286	0.001012216	0.9435011765438049	0.05649882345619504	877.7406949417316	7392937.819051556	1	0.7033215817934736	0.29667841820652646	0.9435011765438049	0.05649882345619504
16916.64285714286	0.001012216	0.9319874316392327	0.06801256836076741	845.3961896050507	7118991.737794445	1	0.6321655156287717	0.36783448437122834	0.9319874316392327	0.06801256836076741
16916.64285714286	0.001012216	0.9199702347479396	0.08002976525206035	816.0421832802402	6869091.739098993	1	0.5609187548366596	0.43908124516334035	0.9199702347479396	0.08002976525206035
16916.64285714286	0.001012216	0.907415826749346	0.09258417325065416	789.2317816385685	6639422.605187044	1	0.4917777864989206	0.5082222135010794	0.907415826749346	0.09258417325065416
16916.64285714286	0.001012216	0.8942873612123969	0.10571263878760319	764.6053400789896	6426882.56041698	1	0.42651897445748826	0.5734810255425118	0.8942873612123969	0.10571263878760319
16916.64285714286	0.001012216	0.8805445432153516	0.11945545678464838	741.8701134048191	6228912.338425454	1	0.3663985264791053	0.6336014735208946	0.8805445432153516	0.11945545678464838
16916.64285714286	0.001012216	0.8661432162459994	0.1338567837540006	720.7847058392263	6043363.550688904	1	0.3121478606733823	0.6878521393266176	0.8661432162459994	0.1338567837540006
16916.64285714286	0.001012216	0.851034888261239	0.14896511173876117	701.1487557178319	5868410.687704782	1	0.26404018045981215	0.7359598195401879	0.851034888261239	0.14896511173876117
16238.87142857143	0.00247028	0.9651397724218261	0.034860227578173995	932.6149739038482	3170568.2559725614	1	0.8262457335770333	0.17375426642296674	0.9651397724218261	0.034860227578173995
16238.87142857143	0.00247028	0.9545424579891726	0.04545754201082755	893.7122675099515	3038285.614326298	1	0.759531550643052	0.24046844935694797	0.9545424579891726	0.04545754201082755
16238.87142857143	0.00247028	0.9435011765438049	0.05649882345619504	858.8368727873925	2919501.844945417	1	0.6882364083737159	0.31176359162628403	0.9435011765438049	0.05649882345619504
16238.87142857143	0.00247028	0.9319874316392327	0.06801256836076741	827.3855692232682	2812164.6613547653	1	0.6149882692256792	0.38501173077432077	0.9319874316392327	0.06801256836076741
16238.87142857143	0.00247028	0.9199702347479396	0.08002976525206035	798.814357251714	2714417.3462954736	1	0.5423412263356345	0.4576587736643656	0.9199702347479396	0.08002976525206035
16238.87142857143	0.00247028	0.907415826749346	0.09258417325065416	772.6928682372376	2624785.5781936045	1	0.4725330398461643	0.5274669601538358	0.907415826749346	0.09258417325065416
16238.87142857143	0.00247028	0.8942873612123969	0.10571263878760319	748.6737088269025	2542073.3136633453	1	0.4072911736092532	0.5927088263907466	0.8942873612123969	0.10571263878760319
16238.87142857143	0.00247028	0.8805445432153516	0.11945545678464838	726.4737033025311	2465299.023008214	1	0.34776033576774734	0.6522396642322525	0.8805445432153516	0.11945545678464838
16238.87142857143	0.00247028	0.8661432162459994	0.1338567837540006	705.8595668434398	2393646.8114226907	1	0.2945306723599	0.7054693276401	0.8661432162459994	0.1338567837540006
