U	v	Z1	Z2	T	P	vf	x1	x2	y1	y2
-500.0	0.001190222222222222	0.6177836598810238	0.38221634011897615	394.05819230826427	2214926.072051148	0.8350766722672747	0.03605852672571883	0.963941473274281	0.7326713677668801	0.26732863223311976
-500.0	0.001190222222222222	0.6119347486826411	0.388065251317359	394.2172103909008	2014317.6370740691	0.7230082277958221	0.04055033763262529	0.9594496623673747	0.830837901568032	0.1691620984319681
-500.0	0.001190222222222222	0.6060060955456386	0.39399390445436155	394.3361506816509	2276358.574570423	0.8841139702817898	0.03387306799226847	0.9661269320077318	0.6809989440498728	0.3190010559501272
-500.0	0.001190222222222222	0.5999960585180263	0.40000394148197366	394.5274289463185	1915163.4060441556	0.6767436910785163	0.04255442254264162	0.9574455774573585	0.8662660334879883	0.13373396651201166
-500.0	0.001190222222222222	0.5939029502574202	0.4060970497425797	394.6906748226691	1875051.1487588177	0.6589553527118815	0.04335624317813889	0.9566437568218612	0.8788403238727528	0.12115967612724725
-500.0	0.001190222222222222	0.5877250364516515	0.41227496354834847	394.8117198421826	2294998.610495248	0.9126392417491402	0.03208906722400489	0.9679109327759952	0.6409122952968297	0.3590877047031703
-500.0	0.001190222222222222	0.5814605341729678	0.4185394658270322	395.0297896053203	1803794.7547598493	0.6283528642236257	0.04477086950197189	0.9552291304980282	0.8988923277276997	0.10110767227230026
-500.0	0.001190222222222222	0.5751076101625442	0.42489238983745564	395.2045049234413	1771080.1079807316	0.6146619897679192	0.04541634831849091	0.9545836516815088	0.9071765851017208	0.0928234148982791
-500.0	0.001190222222222222	0.5686643790418372	0.4313356209581629	395.32726205025557	2290790.4446710525	0.9268080753456369	0.030679457418070096	0.9693205425819299	0.6111501459402163	0.3888498540597837
-500.0	0.0011482666666666665	0.6235544272184677	0.37644557278153246	394.5507757324102	2244543.898478241	0.8005190372997987	0.039163911698037686	0.9608360883019625	0.7691784251462327	0.2308215748537674
-500.0	0.0011482666666666665	0.6177836598810238	0.38221634011897615	394.92357968544115	2233587.9729132266	0.795789386342079	0.03890617406156238	0.9610938259384374	0.766331665975103	0.23366833402489698
-500.0	0.0011482666666666665	0.6119347486826411	0.388065251317359	395.2647909505656	2237687.9109176192	0.7999894372355326	0.03827588432194886	0.9617241156780514	0.7553589327469943	0.24464106725300586
-500.0	0.0011482666666666665	0.6060060955456386	0.39399390445436155	395.418869624998	2090312.241150662	0.722283959947342	0.04149999987879145	0.9585000001212084	0.8230570148068295	0.1769429851931707
-500.0	0.0011482666666666665	0.5999960585180263	0.40000394148197366	395.53139827496324	2336925.386507305	0.8706888400246267	0.035161020892030374	0.9648389791079696	0.683883057584289	0.316116942415711
-500.0	0.0011482666666666665	0.5939029502574202	0.4060970497425797	395.67572991724904	2348962.266487221	0.8839920583241678	0.0344170976279763	0.9655829023720236	0.6673253317699118	0.33267466823008807
-500.0	0.0011482666666666665	0.5877250364516515	0.41227496354834847	395.86840045922094	1936736.4555166147	0.6535013730708856	0.04457625849567927	0.9554237415043207	0.875712657496109	0.12428734250389116
-500.0	0.0011482666666666665	0.5814605341729678	0.4185394658270322	395.9835596665909	2358055.947526001	0.901476697641943	0.03320988655798019	0.9667901134420198	0.641379403362004	0.358620596637996
-500.0	0.0011482666666666665	0.5751076101625442	0.42489238983745564	396.14492204935726	2358212.1856063036	0.9075205135675423	0.03268041519974852	0.9673195848002514	0.6303828217607497	0.3696171782392502
-500.0	0.0011482666666666665	0.5686643790418372	0.4313356209581629	396.3615585909685	1825419.678533539	0.6077544029230698	0.04675262803345233	0.9532473719665476	0.9055070006849475	0.09449299931505259
-500.0	0.001106311111111111	0.6235544272184677	0.37644557278153246	395.34298589841734	2327649.566360467	0.7972159334658617	0.04085560325645731	0.9591443967435427	0.771772785792878	0.22822721420712203
-500.0	0.001106311111111111	0.6177836598810238	0.38221634011897615	395.7171457094982	2316127.437168316	0.7924113012057497	0.04058995915828672	0.9594100408417133	0.768991610982872	0.23100838901712792
-500.0	0.001106311111111111	0.6119347486826411	0.388065251317359	396.08534704955173	2304369.942447292	0.7875617655734638	0.04031400244619545	0.9596859975538046	0.7661246895866758	0.2338753104133243
-500.0	0.001106311111111111	0.6060060955456386	0.39399390445436155	396.44136698659497	2292360.988242125	0.7826829093166635	0.04002436471213401	0.959975635287866	0.7631546695857205	0.23684533041427963
-500.0	0.001106311111111111	0.5999960585180263	0.40000394148197366	396.6509449526782	2177759.150501312	0.724427037409653	0.0423584037911844	0.9576415962088157	0.812122128680301	0.18787787131969896
-500.0	0.001106311111111111	0.5939029502574202	0.4060970497425797	396.7563486859647	2399204.1931936285	0.8552386013948646	0.03659720060012847	0.9634027993998715	0.68823494093171	0.3117650590682899
-500.0	0.001106311111111111	0.5877250364516515	0.41227496354834847	396.89098516803017	2413774.4593702676	0.8702160570622247	0.03575618155152252	0.9642438184484774	0.6700456208472405	0.32995437915275955
-500.0	0.001106311111111111	0.5814605341729678	0.4185394658270322	397.0730149358188	2004432.2938990016	0.6485253838598717	0.045821558391056935	0.9541784416089432	0.871755267560485	0.1282447324395151
-500.0	0.001106311111111111	0.5751076101625442	0.42489238983745564	397.1815313066679	2424388.939908151	0.889227018638649	0.034432040424060915	0.965567959575939	0.6424607647044183	0.35753923529558157
-500.0	0.001106311111111111	0.5686643790418372	0.4313356209581629	397.3349623311932	2424569.5071640336	0.8956645116867806	0.03385938635367194	0.9661406136463282	0.6309635316111206	0.3690364683888796
-500.0	0.0010643555555555555	0.6235544272184677	0.37644557278153246	396.1558772094509	2417325.9905744884	0.7937745499984018	0.04269000026159673	0.9573099997384035	0.7744650703467241	0.22553492965327607
-500.0	0.0010643555555555555	0.6177836598810238	0.38221634011897615	396.5258795411666	2405228.775725743	0.7889342154570911	0.042411626467258774	0.9575883735327412	0.7717145545705951	0.22828544542940468
-500.0	0.0010643555555555555	0.6119347486826411	0.388065251317359	396.89519020728926	2392855.669765878	0.7840124651761603	0.04212641359584639	0.9578735864041534	0.768911203884562	0.23108879611543798
-500.0	0.0010643555555555555	0.6060060955456386	0.39399390445436155	397.2635558600777	2380191.9353180192	0.7790038994393871	0.04183424684576978	0.9581657531542304	0.7660563580648241	0.2339436419351761
-500.0	0.0010643555555555555	0.5999960585180263	0.40000394148197366	397.6296635552659	2367263.1087900675	0.7739290517438658	0.041533399400842407	0.9584666005991578	0.7631275272589717	0.2368724727410282
-500.0	0.0010643555555555555	0.5939029502574202	0.4060970497425797	397.9160166274955	2284300.6964275576	0.7328244142029666	0.04296555500211375	0.9570344449978859	0.7947655558993494	0.20523444410065061
-500.0	0.0010643555555555555	0.5877250364516515	0.41227496354834847	398.01378802748303	2462348.518953809	0.8370573660604984	0.03822473418685351	0.9617752658131467	0.6946914526519806	0.30530854734801943
-500.0	0.0010643555555555555	0.5814605341729678	0.4185394658270322	398.1370379820181	2481091.0091105243	0.8545819311873191	0.03724467674230232	0.9627553232576976	0.6740658375578085	0.3259341624421916
-500.0	0.0010643555555555555	0.5751076101625442	0.42489238983745564	398.30666322655276	2079222.1870164277	0.6441837900363576	0.047085075474559084	0.9529149245254406	0.8667619174798253	0.13323808252017458
-500.0	0.0010643555555555555	0.5686643790418372	0.4313356209581629	398.4496676009846	2032457.1332791848	0.6258950418086262	0.04798495676739767	0.9520150432326024	0.8798807020505862	0.12011929794941391
-500.0	0.0010224	0.6235544272184677	0.37644557278153246	396.9907739892483	2514408.6280047004	0.7901873885852991	0.044685381619200985	0.9553146183807989	0.7772572423719228	0.22274275762807727
-500.0	0.0010224	0.6177836598810238	0.38221634011897615	397.3589951485563	2501671.187019172	0.7852918083895717	0.04439517934659758	0.9556048206534024	0.7745549421363	0.22544505786369978
-500.0	0.0010224	0.6119347486826411	0.388065251317359	397.7264868034925	2488644.3459555306	0.7803142693540158	0.04409782154296246	0.9559021784570374	0.7718006836343646	0.22819931636563542
-500.0	0.0010224	0.6060060955456386	0.39399390445436155	398.0932659238262	2475321.861317951	0.7752531220344844	0.04379311190358463	0.9562068880964156	0.7689923631708964	0.23100763682910383
-500.0	0.0010224	0.5999960585180263	0.40000394148197366	398.46224662253366	2461680.1183081837	0.7700865140523646	0.0434831424092044	0.9565168575907954	0.7661459938599181	0.2338540061400819
-500.0	0.0010224	0.5939029502574202	0.4060970497425797	398.8244549240024	2447764.74780296	0.7648746853477406	0.04316077740486179	0.9568392225951381	0.7632031365034251	0.23679686349657478
-500.0	0.0010224	0.5877250364516515	0.41227496354834847	399.17959928016194	2430451.3724880293	0.7579809922626315	0.04290062221207721	0.9570993777879228	0.7616843645500369	0.23831563544996306
-500.0	0.0010224	0.5814605341729678	0.4185394658270322	399.3281220598283	2295642.539501076	0.694743042683216	0.045732718146501095	0.9542672818534991	0.8168492074277679	0.18315079257223224
-500.0	0.0010224	0.5751076101625442	0.42489238983745564	399.41686902319924	2550449.4981903434	0.8365404543193543	0.03892057701587607	0.9610794229841239	0.6798782621799884	0.32012173782001146
-500.0	0.0010224	0.5686643790418372	0.4313356209581629	399.5719067234841	2162541.3095500814	0.6407146977558786	0.04835474771843297	0.9516452522815673	0.860431687963137	0.13956831203686312
-1072.29	0.0014	0.6235544272184677	0.37644557278153246	386.7962350800637	1697022.5741877842	0.732996786328609	0.033704921146936295	0.9662950788530639	0.838414460224092	0.16158553977590806
-1072.29	0.0014	0.6177836598810238	0.38221634011897615	386.9642329045083	1929939.5764205896	0.8919286926872749	0.028063343636853515	0.9719366563631464	0.6892376292934941	0.31076237070650586
-1072.29	0.0014	0.6119347486826411	0.388065251317359	387.16603025937883	1940727.4842744367	0.903616816318424	0.02753080116424549	0.9724691988357547	0.6742694817251199	0.3257305182748802
-1072.29	0.0014	0.6060060955456386	0.39399390445436155	387.41734952219093	1583651.2954532292	0.6718330704169632	0.036102540124211234	0.9638974598757889	0.8843840262792843	0.11561597372071598
-1072.29	0.0014	0.5999960585180263	0.40000394148197366	387.6320024897842	1553944.8779342475	0.6565660086043401	0.036735513602468454	0.9632644863975314	0.8946241912586247	0.10537580874137528
-1072.29	0.0014	0.5939029502574202	0.4060970497425797	387.7983318994454	1953724.974810533	0.9252328057973733	0.026261785205422786	0.9737382147945773	0.6397734997655216	0.3602265002344784
-1072.29	0.0014	0.5877250364516515	0.41227496354834847	388.01572640119275	1954369.9914237969	0.929876411302084	0.025893162257840465	0.9741068377421593	0.6300937499543185	0.3699062500456815
-1072.29	0.0014	0.5814605341729678	0.4185394658270322	388.291968454148	1474813.9005701873	0.6170228287985432	0.03842714915850524	0.9615728508414949	0.9185135246850776	0.08148647531492248
-1072.29	0.0014	0.5751076101625442	0.42489238983745564	388.5161327619168	1450538.8378980015	0.605169671258526	0.038947074658862456	0.9610529253411375	0.9249143677465494	0.0750856322534504
-1072.29	0.0014	0.5686643790418372	0.4313356209581629	388.68162123471546	1949812.0995875602	0.9393889232397502	0.02486052540890348	0.9751394745910966	0.603751589780273	0.3962484102197271
-1072.29	0.0013580444444444444	0.6235544272184677	0.37644557278153246	387.6523455132104	1922857.5442119671	0.8389070237912336	0.03062816806227356	0.9693718319377265	0.7374124031931346	0.26258759680686555
-1072.29	0.0013580444444444444	0.6177836598810238	0.38221634011897615	387.86087144260387	1739817.5176644009	0.7258938121905485	0.034666945525847995	0.9653330544741519	0.8379755074152095	0.16202449258479035
-1072.29	0.0013580444444444444	0.6119347486826411	0.388065251317359	388.0594713636677	1693914.005544422	0.7012583168858527	0.035628559192422894	0.9643714408075773	0.8574458205540822	0.14255417944591772
-1072.29	0.0013580444444444444	0.6060060955456386	0.39399390445436155	388.2229526996334	1989326.0621196795	0.8967721557130743	0.028281460368856527	0.9717185396311435	0.6725082369210349	0.32749176307896527
-1072.29	0.0013580444444444444	0.5999960585180263	0.40000394148197366	388.4260714827186	1995869.4183837457	0.9056329587858193	0.02779950088475438	0.9722004991152456	0.6596189947340231	0.3403810052659769
-1072.29	0.0013580444444444444	0.5939029502574202	0.4060970497425797	388.6813263446755	1590896.4906350365	0.6488939044647877	0.03779571976659679	0.9622042802334031	0.8948036630751484	0.10519633692485163
-1072.29	0.0013580444444444444	0.5877250364516515	0.41227496354834847	388.8953197545184	1561983.8766881789	0.6347601940774035	0.038405684511428964	0.9615943154885712	0.9038023446448429	0.09619765535515709
-1072.29	0.0013580444444444444	0.5814605341729678	0.4185394658270322	389.058184540888	2001645.80952536	0.9227890058422072	0.02657042553551913	0.9734295744644809	0.6278889340184132	0.3721110659815868
-1072.29	0.0013580444444444444	0.5751076101625442	0.42489238983745564	389.27460187978147	2000622.1900716948	0.9265168839811353	0.026199893442187004	0.9738001065578127	0.6186421103198381	0.3813578896801619
-1072.29	0.0013580444444444444	0.5686643790418372	0.4313356209581629	389.5513328461058	1482972.8695402679	0.5970906782378274	0.040073247715188984	0.9599267522848111	0.9253510632836057	0.07464893671639429
-1072.29	0.001316088888888889	0.6235544272184677	0.37644557278153246	388.4283755303641	1925141.5807375205	0.7985609320504297	0.03295956410247698	0.967040435897523	0.7725335144578322	0.2274664855421679
-1072.29	0.001316088888888889	0.6177836598810238	0.38221634011897615	388.7427984354644	1970055.7410972072	0.8294640661832008	0.03158960867739797	0.968410391322602	0.738303829464577	0.261696170535423
-1072.29	0.001316088888888889	0.6119347486826411	0.388065251317359	388.9188305047447	2010535.201690024	0.860452951256772	0.030405336572730465	0.9695946634272699	0.7062463703683988	0.29375362963160134
-1072.29	0.001316088888888889	0.6060060955456386	0.39399390445436155	389.1395548681754	1738372.4562133113	0.6943417882319891	0.03664423047215178	0.9633557695278483	0.8566465329740072	0.14335346702599297
-1072.29	0.001316088888888889	0.5999960585180263	0.40000394148197366	389.3385223598055	1698331.3931167466	0.6742212019102276	0.037478073198182325	0.9625219268018175	0.8718006719626501	0.12819932803734996
-1072.29	0.001316088888888889	0.5939029502574202	0.4060970497425797	389.4978783451703	2046301.2982684493	0.8980574127461146	0.02858331042164607	0.9714166895783538	0.6580749574056823	0.3419250425943176
-1072.29	0.001316088888888889	0.5877250364516515	0.41227496354834847	389.701106815303	2049812.8404492966	0.9050342409444813	0.028124990763636715	0.9718750092363632	0.6464441883931363	0.35355581160686367
-1072.29	0.001316088888888889	0.5814605341729678	0.4185394658270322	389.9586101137377	1600257.896866691	0.6270423848617694	0.03952159886221395	0.960478401137786	0.9037995940893205	0.09620040591067955
-1072.29	0.001316088888888889	0.5751076101625442	0.42489238983745564	390.1712149383839	1571573.4669316756	0.6136950342960352	0.040118780381494974	0.959881219618505	0.9118690796074463	0.08813092039255349
-1072.29	0.001316088888888889	0.5686643790418372	0.4313356209581629	390.33040729851507	2049529.1053204534	0.9187921806271387	0.026904477332671043	0.973095522667329	0.6165480475896337	0.3834519524103664
-1072.29	0.0012741333333333334	0.6235544272184677	0.37644557278153246	389.11733795489454	1986950.9252064885	0.7957985228437414	0.034186918696555414	0.9658130813034445	0.7747858160353448	0.22521418396465545
-1072.29	0.0012741333333333334	0.6177836598810238	0.38221634011897615	389.5238829755249	1977683.921750518	0.7912484753151553	0.033964480579720596	0.9660355194202794	0.7718100468144831	0.22818995318551688
-1072.29	0.0012741333333333334	0.6119347486826411	0.388065251317359	389.8678219976142	1915547.3107984741	0.755507785633606	0.03499008397318512	0.9650099160268149	0.7986415984649937	0.20135840153500623
-1072.29	0.0012741333333333334	0.6060060955456386	0.39399390445436155	390.0255359891301	2061909.6276810288	0.851119809487809	0.03136262736464929	0.9686373726353508	0.7065242929435541	0.293475707056446
-1072.29	0.0012741333333333334	0.5999960585180263	0.40000394148197366	390.20676954194545	2081515.6958204072	0.8686358618003643	0.03057928753516041	0.9694207124648396	0.6861091775890586	0.31389082241094146
-1072.29	0.0012741333333333334	0.5939029502574202	0.4060970497425797	390.4341113227634	1744438.2781603183	0.6672970069109309	0.03855305881256526	0.9614469411874348	0.8707910063731208	0.12920899362687904
-1072.29	0.0012741333333333334	0.5877250364516515	0.41227496354834847	390.6325565782538	1707160.9449891264	0.6496498620076258	0.03932184472378348	0.9606781552762165	0.8834737853293382	0.11652621467066189
-1072.29	0.0012741333333333334	0.5814605341729678	0.4185394658270322	390.78776889373233	2102245.666488787	0.8967738171313315	0.02894315375405479	0.971056846245945	0.6450599157112089	0.3549400842887912
-1072.29	0.0012741333333333334	0.5751076101625442	0.42489238983745564	390.990100478984	2103322.004486492	0.9023681159277791	0.028493559172234	0.971506440827766	0.6342486178251024	0.36575138217489744
-1072.29	0.0012741333333333334	0.5686643790418372	0.4313356209581629	391.24842578750963	1611181.3542234835	0.6058680893974224	0.041295542024443965	0.9587044579755564	0.9117306189764218	0.08826938102357819
-1072.29	0.0012321777777777776	0.6235544272184677	0.37644557278153246	389.82435726671383	2052982.3569055074	0.7929426254596957	0.03550388027614511	0.9644961197238552	0.7771092979460676	0.22289070205393252
-1072.29	0.0012321777777777776	0.6177836598810238	0.38221634011897615	390.2286089205668	2043281.4878397612	0.7883442941004788	0.03527333931163887	0.9647266606883609	0.7741767916846205	0.2258232083153795
-1072.29	0.0012321777777777776	0.6119347486826411	0.388065251317359	390.63192378048893	2033383.8473139005	0.7836889460609515	0.0350361886452407	0.964963811354759	0.7711682509093063	0.22883174909069368
-1072.29	0.0012321777777777776	0.6060060955456386	0.39399390445436155	391.00068113170903	1986162.0207340268	0.757400052714584	0.03566376073703208	0.9643362392629681	0.7886902924417142	0.21130970755828607
-1072.29	0.0012321777777777776	0.5999960585180263	0.40000394148197366	391.17970594752086	1894471.1212213165	0.7088422711055788	0.0376011823461084	0.9623988176538917	0.8310003616794072	0.16899963832059287
-1072.29	0.0012321777777777776	0.5939029502574202	0.4060970497425797	391.3299927088573	2135918.240967205	0.8588270955491223	0.03156578667688173	0.9684342133231182	0.6863392172019023	0.3136607827980976
-1072.29	0.0012321777777777776	0.5877250364516515	0.41227496354834847	391.5125681825381	2147539.5773988664	0.8713453948698617	0.030903932036882072	0.9690960679631181	0.6699399649270684	0.33006003507293147
-1072.29	0.0012321777777777776	0.5814605341729678	0.4185394658270322	391.74370840392754	1754987.511420956	0.6426244455812917	0.040460952600125784	0.9595390473998742	0.8823205881816449	0.11767941181835505
-1072.29	0.0012321777777777776	0.5751076101625442	0.42489238983745564	391.9407190262972	1719013.2316304168	0.6265346642405474	0.041193025661900716	0.9588069743380992	0.8933638870264939	0.1066361129735058
